444.11453250 0.03665449 0.04144099 0.05252551 0.03816602 0.07293109 0.06449175 0.18415419 0.16425243 0.28429274 0.23718353 0.69328629 0.03161607 0.67804512
444.94964600 0.03705546 0.04215369 0.05197712 0.03842328 0.07286745 0.06428749 0.18490425 0.16513304 0.28574982 0.23911963 0.69460335 0.03208157 0.67868691
445.78475950 0.03661833 0.04214795 0.05234702 0.03797002 0.07262227 0.06451216 0.18628654 0.16576553 0.28864586 0.24109118 0.69623985 0.03145736 0.67940529
446.61981200 0.03632167 0.04178814 0.05162779 0.03741496 0.07264334 0.06426142 0.18719631 0.16666668 0.28996599 0.24234693 0.69825073 0.03194849 0.67942177
447.45486450 0.03734390 0.04178675 0.05055235 0.03734390 0.07252642 0.06412104 0.18852066 0.16786743 0.29202690 0.24411623 0.69968780 0.03170029 0.68035545
448.28985600 0.03686088 0.04233056 0.05041617 0.03733651 0.07253270 0.06444709 0.18929846 0.16872770 0.29429251 0.24542212 0.70118904 0.03198573 0.68109390
449.12481690 0.03682353 0.04200000 0.04988236 0.03705882 0.07235294 0.06423529 0.19082352 0.16988235 0.29600000 0.24694118 0.70270584 0.03188235 0.68141174
449.95971680 0.03715783 0.04193360 0.04927198 0.03704135 0.07186954 0.06359930 0.19149679 0.17076296 0.29772860 0.24868958 0.70448456 0.03168317 0.68130455
450.79461670 0.03740907 0.04248932 0.04907054 0.03648539 0.07204711 0.06408036 0.19316477 0.17180464 0.29938805 0.25020207 0.70626953 0.03198245 0.68236923
451.62945560 0.03682946 0.04209082 0.04838156 0.03660071 0.07194327 0.06393687 0.19398377 0.17248083 0.30126959 0.25151550 0.70822372 0.03214000 0.68226013
452.46426390 0.03673053 0.04217209 0.04818048 0.03650380 0.07198730 0.06382497 0.19521595 0.17333635 0.30234667 0.25291916 0.70932999 0.03174243 0.68280235
453.29904170 0.03713289 0.04253404 0.04771014 0.03634522 0.07190278 0.06357601 0.19691685 0.17429955 0.30415213 0.25430405 0.71171372 0.03184426 0.68358276
454.13375850 0.03726431 0.04273123 0.04741716 0.03648332 0.07218565 0.06392949 0.19781323 0.17505301 0.30592436 0.25493696 0.71270782 0.03190896 0.68325333
454.96847530 0.03687299 0.04229875 0.04683867 0.03598715 0.07186358 0.06355885 0.19898128 0.17594952 0.30694277 0.25633928 0.71387444 0.03177943 0.68364525
455.80313110 0.03682937 0.04265611 0.04617414 0.03540017 0.07178980 0.06365436 0.20008795 0.17711082 0.30859718 0.25736587 0.71602905 0.03155233 0.68436676
456.63775630 0.03755458 0.04268559 0.04628821 0.03558952 0.07150655 0.06331877 0.20131004 0.17816595 0.30993450 0.25829693 0.71790390 0.03165939 0.68406113
457.47235110 0.03707317 0.04271003 0.04552846 0.03555556 0.07132791 0.06341463 0.20249323 0.17853659 0.31132790 0.25983738 0.71891602 0.03154471 0.68390244
458.30688480 0.03714870 0.04328631 0.04500915 0.03542586 0.07128244 0.06352966 0.20361795 0.17971357 0.31226444 0.26057932 0.72079254 0.03198019 0.68439751
459.14138790 0.03715601 0.04283114 0.04465146 0.03480030 0.07174215 0.06328301 0.20473284 0.18106865 0.31352392 0.26159117 0.72224007 0.03169504 0.68465576
459.97586060 0.03690312 0.04296501 0.04392215 0.03498883 0.07146655 0.06317133 0.20578539 0.18185686 0.31447411 0.26278847 0.72285446 0.03147931 0.68520683
460.81030270 0.03774582 0.04313808 0.04387820 0.03457391 0.07136815 0.06322690 0.20723196 0.18301968 0.31634596 0.26316345 0.72520622 0.03129626 0.68534569
461.64468380 0.03729775 0.04276108 0.04349653 0.03477622 0.07154865 0.06324858 0.20886742 0.18386215 0.31676823 0.26434124 0.72620300 0.03193948 0.68512291
462.47906490 0.03706798 0.04333299 0.04322857 0.03456197 0.07131669 0.06285893 0.21008665 0.18460897 0.31805367 0.26532316 0.72768089 0.03153388 0.68549652
463.31338500 0.03745202 0.04346924 0.04243179 0.03485839 0.07116920 0.06318083 0.21112148 0.18591141 0.31880899 0.26579519 0.72943253 0.03184978 0.68554833
464.14764400 0.03762111 0.04329004 0.04195012 0.03432282 0.07101628 0.06297670 0.21263657 0.18707483 0.31962481 0.26695526 0.73118942 0.03133375 0.68594101
464.98190310 0.03723785 0.04317135 0.04153453 0.03416880 0.07089514 0.06301790 0.21360613 0.18803068 0.32051151 0.26700767 0.73186699 0.03161125 0.68603584
465.81610110 0.03750763 0.04319984 0.04126855 0.03405164 0.07094938 0.06291929 0.21518602 0.18906282 0.32130516 0.26794064 0.73388901 0.03140883 0.68652168
466.65026860 0.03754163 0.04319306 0.04077102 0.03370673 0.07084469 0.06277122 0.21596529 0.19002926 0.32192955 0.26844284 0.73519020 0.03148653 0.68674942
467.48437500 0.03766780 0.04357844 0.04027249 0.03396113 0.07102785 0.06271288 0.21789221 0.19134443 0.32298134 0.26888401 0.73652580 0.03125626 0.68643555
468.31848140 0.03736460 0.04312830 0.03965021 0.03388651 0.07095300 0.06300308 0.21892080 0.19199047 0.32316406 0.26960152 0.73795090 0.03120342 0.68697205
469.15252690 0.03708453 0.04349541 0.03915574 0.03353388 0.07061840 0.06272808 0.21994280 0.19301706 0.32409508 0.27014500 0.73922478 0.03185719 0.68754318
469.98651120 0.03738135 0.04354633 0.03914277 0.03376064 0.07035914 0.06243272 0.22154810 0.19414816 0.32468929 0.27018299 0.74028770 0.03170565 0.68773857
470.82049560 0.03765163 0.04386220 0.03852499 0.03338185 0.07083940 0.06239689 0.22280445 0.19514799 0.32489082 0.27093643 0.74148468 0.03124697 0.68762741
471.65441890 0.03753971 0.04398883 0.03811724 0.03301569 0.07084416 0.06266243 0.22389065 0.19568773 0.32534412 0.27095968 0.74338242 0.03166811 0.68803543
472.48831180 0.03757749 0.04358607 0.03767286 0.03290415 0.07067239 0.06275631 0.22556032 0.19704338 0.32560803 0.27153074 0.74439674 0.03137816 0.68869812
473.32214360 0.03782148 0.04377837 0.03715961 0.03299924 0.07063161 0.06268911 0.22645613 0.19837368 0.32602119 0.27127461 0.74621788 0.03129728 0.68854012
474.15597530 0.03726941 0.04419890 0.03670756 0.03296189 0.07041858 0.06264631 0.22764305 0.19870775 0.32652870 0.27146736 0.74726097 0.03146362 0.68854759
474.98974610 0.03775510 0.04415585 0.03627087 0.03209648 0.07040816 0.06233766 0.22903524 0.19990723 0.32690166 0.27179962 0.74860855 0.03126160 0.68868271
475.82345580 0.03768036 0.04402169 0.03575039 0.03244187 0.07039794 0.06240235 0.23058542 0.20099255 0.32671631 0.27175812 0.75039062 0.03143093 0.68955055
476.65716550 0.03758304 0.04431705 0.03530804 0.03185003 0.07052507 0.06242607 0.23150423 0.20202021 0.32696335 0.27190828 0.75202477 0.03139503 0.68941673
477.49081420 0.03762715 0.04428842 0.03483662 0.03231614 0.07030336 0.06220182 0.23260420 0.20289854 0.32685211 0.27158159 0.75272301 0.03123594 0.68971100
478.32440190 0.03759800 0.04401283 0.03465788 0.03198503 0.07029580 0.06254455 0.23405203 0.20384890 0.32662155 0.27111546 0.75436562 0.03162865 0.69012825
479.15795900 0.03788212 0.04422518 0.03418201 0.03162717 0.07021408 0.06237336 0.23548586 0.20518015 0.32640297 0.27116554 0.75561623 0.03162717 0.69051186
479.99148560 0.03789859 0.04425859 0.03406517 0.03223558 0.07013417 0.06211883 0.23645233 0.20569784 0.32610210 0.27077889 0.75622925 0.03119010 0.68984146
480.82498170 0.03781549 0.04462055 0.03333620 0.03187182 0.07029029 0.06227927 0.23774658 0.20682230 0.32612629 0.27099663 0.75846329 0.03152726 0.69101563
481.65841670 0.03803284 0.04449928 0.03301285 0.03165149 0.07002468 0.06228197 0.23925806 0.20735130 0.32544880 0.27039904 0.75946571 0.03114098 0.69165321
482.49182130 0.03809284 0.04456778 0.03296334 0.03153380 0.07021527 0.06222671 0.24016146 0.20862766 0.32509251 0.26959301 0.76084763 0.03128154 0.69164146
483.32519530 0.03784232 0.04448133 0.03253112 0.03145228 0.06995851 0.06199170 0.24141079 0.20979252 0.32464729 0.26896265 0.76199165 0.03136929 0.69186722
484.15850830 0.03819985 0.04475777 0.03205181 0.03131404 0.07008771 0.06205427 0.24264284 0.21059103 0.32420689 0.26846462 0.76334122 0.03106812 0.69235184
484.99179080 0.03809447 0.04480751 0.03194759 0.03162407 0.07012293 0.06211582 0.24393400 0.21142025 0.32351990 0.26771271 0.76439659 0.03130055 0.69257523
485.82501220 0.03821910 0.04484162 0.03199553 0.03111785 0.07013484 0.06247507 0.24495333 0.21239925 0.32266815 0.26737413 0.76557884 0.03135722 0.69281097
486.65823360 0.03785911 0.04502164 0.03171980 0.03116883 0.07012987 0.06210154 0.24612356 0.21322315 0.32176311 0.26627312 0.76639114 0.03116883 0.69295555
487.49136350 0.03825857 0.04485488 0.03135185 0.03096384 0.07023126 0.06200528 0.24740028 0.21403072 0.32127891 0.26571474 0.76788765 0.03111904 0.69354340
